x,y
2.917000000000000000e+03,1.917905026447980086e-05
2.918000000000000000e+03,1.913555370534365260e-05
2.919000000000000000e+03,1.909204263954272080e-05
2.920000000000000000e+03,1.904853368476781719e-05
2.921000000000000000e+03,1.900498857288378040e-05
2.922000000000000000e+03,1.896142362920782070e-05
2.923000000000000000e+03,1.891785497500974724e-05
2.924000000000000000e+03,1.887424395465913272e-05
2.925000000000000000e+03,1.883060639039236457e-05
2.926000000000000000e+03,1.878701239474863031e-05
2.927000000000000000e+03,1.874331388313704849e-05
2.928000000000000000e+03,1.869963512346147806e-05
2.929000000000000000e+03,1.865588233373000491e-05
2.930000000000000000e+03,1.861212486508276523e-05
2.931000000000000000e+03,1.856832308660913173e-05
2.932000000000000000e+03,1.852443730487899557e-05
2.933000000000000000e+03,1.848053623851369232e-05
2.934000000000000000e+03,1.843663404644344531e-05
2.935000000000000000e+03,1.839263634938861482e-05
2.936000000000000000e+03,1.834855710618413989e-05
2.937000000000000000e+03,1.830446415515408327e-05
2.938000000000000000e+03,1.826031687139802523e-05
2.939000000000000000e+03,1.821607456852549080e-05
2.940000000000000000e+03,1.817180445867388257e-05
2.941000000000000000e+03,1.812741157186830281e-05
2.942000000000000000e+03,1.808296274548585575e-05
2.943000000000000000e+03,1.803847059737405327e-05
2.944000000000000000e+03,1.799383987808747607e-05
2.945000000000000000e+03,1.794913682119441298e-05
2.946000000000000000e+03,1.790437355728713374e-05
2.947000000000000000e+03,1.785945457582869292e-05
2.948000000000000000e+03,1.781449921499146072e-05
2.949000000000000000e+03,1.776941173034237459e-05
2.950000000000000000e+03,1.772420371210824952e-05
2.951000000000000000e+03,1.767888740117687634e-05
2.952000000000000000e+03,1.763342464429576575e-05
2.953000000000000000e+03,1.758788508967371497e-05
2.954000000000000000e+03,1.754228458672736873e-05
2.955000000000000000e+03,1.749647850506723786e-05
2.956000000000000000e+03,1.745064285318642493e-05
2.957000000000000000e+03,1.740463286809830452e-05
2.958000000000000000e+03,1.735851735036441767e-05
2.959000000000000000e+03,1.731231150271280431e-05
2.960000000000000000e+03,1.726597711444723354e-05
2.961000000000000000e+03,1.721952917887464179e-05
2.962000000000000000e+03,1.717303571730883374e-05
2.963000000000000000e+03,1.712635187854737913e-05
2.964000000000000000e+03,1.707965175146888877e-05
2.965000000000000000e+03,1.703279041318681529e-05
2.966000000000000000e+03,1.698588842008224626e-05
2.967000000000000000e+03,1.693885390015858553e-05
2.968000000000000000e+03,1.689170106768377936e-05
2.969000000000000000e+03,1.684449693827919556e-05
2.970000000000000000e+03,1.679720246902280492e-05
2.971000000000000000e+03,1.674983149492508981e-05
2.972000000000000000e+03,1.670234490569329043e-05
2.973000000000000000e+03,1.665475640163642827e-05
2.974000000000000000e+03,1.660713231762266749e-05
2.975000000000000000e+03,1.655943329571881204e-05
2.976000000000000000e+03,1.651167268631693606e-05
2.977000000000000000e+03,1.646381107907012573e-05
2.978000000000000000e+03,1.641586170249917178e-05
2.979000000000000000e+03,1.636789024762130238e-05
2.980000000000000000e+03,1.631985707046575349e-05
2.981000000000000000e+03,1.627177506063208940e-05
2.982000000000000000e+03,1.622365699480530032e-05
2.983000000000000000e+03,1.617546310163998278e-05
2.984000000000000000e+03,1.612725843622948510e-05
2.985000000000000000e+03,1.607900306971485487e-05
2.986000000000000000e+03,1.603076175794345746e-05
2.987000000000000000e+03,1.598244211742073467e-05
2.988000000000000000e+03,1.593416096671421470e-05
2.989000000000000000e+03,1.588582582907711050e-05
2.990000000000000000e+03,1.583744876894347872e-05
2.991000000000000000e+03,1.578909388690953234e-05
2.992000000000000000e+03,1.574077290501317602e-05
2.993000000000000000e+03,1.569244534070212893e-05
2.994000000000000000e+03,1.564407073077003107e-05
2.995000000000000000e+03,1.559576467766631965e-05
2.996000000000000000e+03,1.554748644321517841e-05
2.997000000000000000e+03,1.549924725461016641e-05
2.998000000000000000e+03,1.545100630828273491e-05
2.999000000000000000e+03,1.540287845163147007e-05
3.000000000000000000e+03,1.535477076852707957e-05
